review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
Restaurant is amazing! I was a little disappointed with my food order so next time I’ll stick with the linguine which is delicious.,"Dined on April 7, 2019",4,3,5,5,The Pink Door,2024-12-11
Superb service. Lovely view. Very good food.,"Dined on April 7, 2019",5,5,5,5,The Pink Door,2024-12-11
"Excellent place, great food and ambiance! One of Seattle’s best","Dined on April 7, 2019",5,5,5,5,The Pink Door,2024-12-11
"The place is difficult to find if you don't know the area, and there are no signs to indicate where it is. It's literally just... a barely-light-pink door. And when I called and asked how to find it, they just rattled off the address (yeah thanks - I googled that, but where the heck are you??). But, that's literally my only complaint! Ambiance was really nice, view was amazing, decent wine list, and the food was fabulous. The shaved vinegar-ice for the oysters was a revelation. Highly recommend the linguine with clams. Panna cotta was perfect.","Dined on April 7, 2019",5,5,5,5,The Pink Door,2024-12-11
Spectacular dining experience,"Dined on April 7, 2019",5,5,5,5,The Pink Door,2024-12-11
Lovely meal and great table. Good service. One of our favorite restaurants in Seattle.,"Dined on April 7, 2019",4,5,5,4,The Pink Door,2024-12-11
"Wonderful experience! The food is excellent and service is amazing. 

I would definitely recommend this restaurant to other people.","Dined on April 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"A long-standing Seattle GEM!!! The Pink Door never fails to provide a lovely evening with delicious food and wine, excellent service and lovely ambiance.  If you have not eaten here it’s a “must try” but make a reservation far in advance as locals know it, LOVE it, and frequent it often so it can be hard to get in if you don’t plan accordingly. Enjoy!","Dined on April 6, 2019",5,5,5,5,The Pink Door,2024-12-11
food was great! Great service and even better views and restaurant vibe. We’ll be coming back again and again!,"Dined on April 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"Pink Door is our Seattle go to place! We are from Portland and I always make a reservation a month before I travel up. The food is consistently good, the service outstanding and the ambience is lively! Love it!","Dined on April 5, 2019",5,5,5,5,The Pink Door,2024-12-11
Food was very good. Service was good. We went there to celebrate both of our wives birthday but barely acknowledged by restaurant and was not memorable. They said if we ordered a dessert they would put a candle on it.  Dessert selection was limited so we declined therefore no birthday acknowledgement.  We expected more from staff and it was disappointing.,"Dined on April 5, 2019",4,4,4,4,The Pink Door,2024-12-11
Amazing as always! Love the lovely girls at the front you hostesses rock and roll!,"Dined on April 2, 2019",5,5,5,5,The Pink Door,2024-12-11
"Friendly staff, great food and entertainment, all positive factors that enhanced our get together!","Dined on April 2, 2019",5,5,5,5,The Pink Door,2024-12-11
The food was very delicious and the service can't be beat. The aerialist was really spectacular.,"Dined on April 2, 2019",5,5,5,5,The Pink Door,2024-12-11
My boyfriend and I had our anniversary lunch here. The food was great. Only thing is that I wish the menu had a few more options. Otherwise wonderful!,"Dined on April 2, 2019",4,4,5,5,The Pink Door,2024-12-11
"Love it!  The black squid spaghetti is my all time favorite. Fresh and juicy, must try if you have a chance.","Dined on April 1, 2019",5,5,5,5,The Pink Door,2024-12-11
"The food was excellent, the service was perfect, and the vibe was fun!  Absolutely loved the evening!","Dined on April 1, 2019",5,5,5,5,The Pink Door,2024-12-11
Delicious and entertaining as always! I also took my 13 year old and there were other kids in there too for the aerial show. It was interesting and artistic.,"Dined on April 1, 2019",5,5,5,5,The Pink Door,2024-12-11
"My train to see my son on his quick business trip to Seattle was two hours late and all I worried about was missing my anticipated dinner reservation at The Pink Door. When I finally arrived there straight from the all day train ride, the greeter whisked my luggage away, sat me next to my son at a table with a wonderful view of the water, brought me a glass of wine, and coached me to breathe. I then had a memorable dinner experience with excellent service and delicious food. For dinner I had grilled prawns over a Caesar salad and my son had the Rigatoni with meatballs. Dinner at the Pink Door is not just dinner. It's an immersion into a relaxing, cultured and nourishing time warp. So excited....I was able to reserve a table for lunch the next day!","Dined on April 1, 2019",5,5,5,5,The Pink Door,2024-12-11
Always fabulous service and amazing food. A bit on the pricey side. Difficult to get a reservation. I wish they had an eastside location. Pink door is my favorite restaurant.,"Dined on March 31, 2019",5,5,5,5,The Pink Door,2024-12-11
"We got to enjoy the patio and have a beautiful late lunch in the sun, our server was excellent and the support staff was also amazing!","Dined on March 30, 2019",5,5,5,5,The Pink Door,2024-12-11
Delicious food and great service! One of my favorite meals in Seattle...will definitely be back next time,"Dined on March 29, 2019",5,5,5,5,The Pink Door,2024-12-11
Always a great place to dine. Don’t tell anybody.,"Dined on March 29, 2019",5,5,5,5,The Pink Door,2024-12-11
"My fiance and I loved the Pink Door!! It was so romantic and the food was delicious!! We got the cheese plate, the roasted garlic, the lasagna, and the creme brulee. Everything was wonderful, but the lasagna was amazing!! We sat in the dining room so we had a view, it wasn't crowded, and it was just so romantic. We had the best time!!","Dined on March 28, 2019",5,5,4,5,The Pink Door,2024-12-11
"One of the best restaurants I’ve been too

Great food,  drink choice and ambience","Dined on March 28, 2019",5,5,5,5,The Pink Door,2024-12-11
"Wonderful staff, the food and service was outstanding","Dined on March 28, 2019",5,5,5,5,The Pink Door,2024-12-11
Amazing food and the service was impeccable.  Lots of fun and a light atmosphere. Would highly recommend!,"Dined on March 27, 2019",5,5,5,5,The Pink Door,2024-12-11
"Wow!  What a special and unique food, art and entertainment experience!","Dined on March 26, 2019",5,5,5,5,The Pink Door,2024-12-11
The food was truly amazing ! Excellent service and atmosphere . I highly recommend eating here!,"Dined on March 26, 2019",5,5,5,5,The Pink Door,2024-12-11
Great ambiance and the winter risotto is a must try.,"Dined on March 25, 2019",4,5,4,4,The Pink Door,2024-12-11
"What an amazing spot! The staff was great, the food was top notch, the ambience was on point. We went on a Sunday and saw an aerial performance - WOW.  I had a friend advise I make reservations about a month so, so I could ensure we got in. We had a reservation for the bar, but we arrived earlier & they were able to put us at a table in the dining area with a beautiful view of the Water. And they let us know when the performer was about to start so we wouldn’t miss out. We did dress up, but not all the guests inside did. What a friggen fantastic experience!","Dined on March 25, 2019",5,5,5,5,The Pink Door,2024-12-11
"Personally I found this place did not live up to the hype. For having to book reservations 5 weeks in advance I expected the food to be amazing and it left much to be desired. Could be my lack of traditional Italian restaurant experiences but was looking for more pasta options than three -- one of which was vegetarian. Would be nice to offer the lasagna with a meat sauce for the meat eaters who prefer meat with their meal. Unlikely we'll be back, good to try once but definitely did not live up to expectations.","Dined on March 25, 2019",3,3,4,4,The Pink Door,2024-12-11
Everything was perfect!,"Dined on March 24, 2019",5,5,5,5,The Pink Door,2024-12-11
The lasagna and garlic bread and the linguine a la Congolese are exceptional. Wonderful service and wonderful view.,"Dined on March 24, 2019",5,5,5,5,The Pink Door,2024-12-11
Such a cool eclectic feel to this delicious restaurant. Would definitely come back again and again.,"Dined on March 24, 2019",5,5,5,5,The Pink Door,2024-12-11
"Service was excellent, water always filled, we were getting checked on an appropriate amount of time. Great view","Dined on March 22, 2019",5,5,5,5,The Pink Door,2024-12-11
This is a great restaurant.  Reservations are hard to get so it is always a special treat when we are able to dine here.  Had dinner with four friends.  As always the place was packed but service was good.,"Dined on March 22, 2019",4,4,4,4,The Pink Door,2024-12-11
It was definitely the best lasagna I have ever eaten.,"Dined on March 22, 2019",5,5,4,5,The Pink Door,2024-12-11
"Wonderful food, great setting, incredible views. Definitely a favorite in Seattle.","Dined on March 21, 2019",5,5,4,5,The Pink Door,2024-12-11
"My boyfriend and I came here for lunch and ordered the Caesar salad which was incredible. We also got the Ragu and the Winter Risotto, both of which were amazing. We loved the outdoor seating and the atmosphere was great. Would definitely recommend to anyone visiting Seattle, it’s on our list for next time!","Dined on March 21, 2019",5,5,5,5,The Pink Door,2024-12-11
Picky foodie friends from NYC were stunned! Great experience and value!,"Dined on March 21, 2019",5,5,5,5,The Pink Door,2024-12-11
"When we lived in Seattle we celebrated our first wedding anniversary there and fell in love with Pink Door.  Unfortunately, we had to move away and try to visit Seattle as often as possible.  Every trip we make we return to Pink Door and find it just as wonderful as it was when we left.  We adore The Pink Door.","Dined on March 20, 2019",5,5,5,5,The Pink Door,2024-12-11
Expensive dinner. Maybe good if you get the water view. The food tastes good and the aerial show is good.,"Dined on March 19, 2019",4,4,4,2,The Pink Door,2024-12-11
"LIVES UP TO THE HYPE!!!
It was our first time visiting The Pink Door and let me assure you we will be coming back (if we can get a reservation). There were great GF options and great seafood and other non pasta dishes. HIGHLY RECOMMEND!","Dined on March 19, 2019",5,5,5,5,The Pink Door,2024-12-11
"Love The Pink Door! Great service, beautiful dining room with a Puget Sound view and fabulous food! We will be back!","Dined on March 18, 2019",5,5,5,5,The Pink Door,2024-12-11
Food and service where both great. We were sat at a window table and it was an incredible view of the bay. Price was fair and average for nicer Italian dining. It was quite easy to find despite only being a pink door in the alley and I heard great things about it so we had to check it out.,"Dined on March 18, 2019",5,5,5,5,The Pink Door,2024-12-11
Favorite go to special occasion restaurant. Service to food to atmosphere all at a high level....I’m Italian from NYC,"Dined on March 18, 2019",5,5,5,5,The Pink Door,2024-12-11
I have dined at the pink door for many years but when I went this weekend I had the worst service. My waiter was really rude and had a very bad attitude towards us but was being friendly to people at the table around us. It felt like she was trying to rush us and at one point she rolled her eyes at us while I was asking her for something. I didn’t have an attitude back or say anything to her but I did talk to the manager after and all he said was sorry.,"Dined on March 17, 2019",1,4,1,3,The Pink Door,2024-12-11
"I hope other people don't read this review, as it's already hard to get a reservation. Service was awesome, the ambiance was perfect and the food was top notch. Do be aware that the portions on the pasta are very small, but the taste makes up for it. 

My only hesitation: there are three distinct spaces in the restaurant, the patio (seasonal), the back, and the front area with the bar. I dont think I'd enjoy sitting in the front area as it is much louder and much hotter than the rest of the restaurant, plus you don't get the views.","Dined on March 17, 2019",5,5,5,5,The Pink Door,2024-12-11
"We really enjoyed our dinner here! The food was really excellent all around... we had the arincini, la fetunna, agnolotti, lasagna, and the cauliflower potato dish. For dessert we had the crime brûlée and the flourless chocolate cake. My husband ordered the starry starry night cocktail. The arincini was decent but not on the same level as the rest of the meal and I wasn’t a fan of the chocolate cake, but everything else was SPECTACULAR! Super delicious food that didn’t feel overly heavy for Italian food. We had a table right by the window with a view of the water and pike place, which made for such a great atmosphere! This is a place that I would definitely come back to for date night, or somewhere I would bring out of town guests.","Dined on March 17, 2019",4,4,4,5,The Pink Door,2024-12-11
"water view from restaurant was fantastic, and food was also great.","Dined on March 17, 2019",5,5,4,5,The Pink Door,2024-12-11
"We had a late lunch with friends on Saturday. We sat for 2 hours and enjoyed drinks, appetizers, entrees, and dessert. Our server made several recommendations that were fantastic and gave us plenty of time to enjoy our experience. Everything was delicious and we had a fabulous time. Could not have been better. We will definitely be back!","Dined on March 17, 2019",5,5,5,5,The Pink Door,2024-12-11
I don't understand the hype. The food was ok. We will not go back there again.,"Dined on March 17, 2019",3,2,5,5,The Pink Door,2024-12-11
Exceeded all my ambiance and food expectations. Amazing!,"Dined on March 17, 2019",5,5,5,5,The Pink Door,2024-12-11
"Always great, love the new addition to the restaurant!","Dined on March 16, 2019",5,5,5,5,The Pink Door,2024-12-11
Great service and the food is always delicious.,"Dined on March 15, 2019",5,5,5,5,The Pink Door,2024-12-11
Our waitress had a great highlighter on her face according to my friends. She was great.,"Dined on March 15, 2019",5,5,5,5,The Pink Door,2024-12-11
Hard to find the location as the door is more of a salmon pink color faded but the local homeless guy noticed we were lost and pointed us in the right direction.  You will need reservations.  I felt a little under dresssd for dinner in a tee shirt. My bad for not changing in to a coller shirt for dinner.  The quail was the best I ever had.  Our waitress knew her stuff and made the whole experience pleasant.  This place is now on my list of places to eat when in Seattle.,"Dined on March 15, 2019",5,5,5,4,The Pink Door,2024-12-11
"The service was great, food was as expected... but the host was not very friendly.","Dined on March 15, 2019",4,5,5,5,The Pink Door,2024-12-11
WONDERFUL food and atmosphere!!!  This is a MUST!!,"Dined on March 14, 2019",5,5,5,5,The Pink Door,2024-12-11
Food was sublime. Took work colleagues from out of town and it was a hit!,"Dined on March 14, 2019",5,5,5,5,The Pink Door,2024-12-11
Everything was perfect.  We had a beet arugula Salad that was outstanding. We had Lasaugna  that was perfect.  The wait staff was so friendly and helpful.  We came early and they gave us a corner table with a view.  It was my daughters 60th birthday and special it was and the Pink door staff made our celebration one for the record books..  I took a photo of the Pink door to put on facebook of our celebration.,"Dined on March 14, 2019",5,5,5,5,The Pink Door,2024-12-11
"Loved it! The best lasagne I've ever had. I've had spinach lasagne before, but never spinach lasagne noodles. With 3 sauces - a white sauce, pesto, and seriously the freshest, sweetest, best tomato sauce I've ever had. My date had the antipasto platter which was huge and more than he could eat, and consisted of many sections of deliciousness. All the veggies were flavored and cooked to perfection...nothing overcooked or overflavored. Ambience is whimsical and unique. Really enjoyed the experience and we'll be back for sure on our next trip to Seattle.","Dined on March 13, 2019",5,5,5,5,The Pink Door,2024-12-11
Aerialist was amazing! Great food/service!,"Dined on March 12, 2019",5,5,5,5,The Pink Door,2024-12-11
"We were in town for Spring Break staying downtown so decided to try the Pink Door. The food was great, our waitress Lola was fantastic and the restaurant decor and vibe was warm, inviting and unique.","Dined on March 12, 2019",5,5,5,5,The Pink Door,2024-12-11
"Amazing restaurant, amazing service, amazing food, would recommend over and over! Love the show also!","Dined on March 12, 2019",5,5,5,5,The Pink Door,2024-12-11
"Wonderful food , great presentation, and very good food ! Always a great experience!","Dined on March 12, 2019",5,5,5,2,The Pink Door,2024-12-11
I made reservations a month prior online thinking we would have a great table either with a seat by the window or to watch the entertainment however I guess you have to call for those tables because we did not get a great seat for my husbands birthday. Other than that everything was good.,"Dined on March 12, 2019",3,5,5,1,The Pink Door,2024-12-11
Out of towners from Cleveland here. Loved every minute of our dining experience. We will recommend to everyone!! :),"Dined on March 12, 2019",5,5,5,5,The Pink Door,2024-12-11
"Great ambiance, and welcoming people.  I am from out of town, and accidentally made my reservation for the wrong night.  I was seated right away and at a quaint table with a nice view.  I enjoyed the warm wine, seafood spaghetti and flourless chocolate cake.  All was fabulous.  I will definitely recommend this spot.","Dined on March 12, 2019",5,4,5,5,The Pink Door,2024-12-11
Bread is a bit too cold on it class! Food is good price is acceptable.,"Dined on March 11, 2019",4,4,3,3,The Pink Door,2024-12-11
"My experience was great, the ambiance was wonderful, I had made a reservation the night before and didn’t realize I reserved for the wrong area, but I had left comments on where I wanted to sit, so they understood the mishap and were very accommodating. The food was fabulous, again the dining ambiance was just as great as the lounge, our waiter seemed very friendly. Towards the end of the night it felt like we were more of a bother and that we were a hindrance. It was my birthday and I had wanted a dessert, I thought it was one thing instead of another... so when they brought it out I had stopped the waiter to let the waiter know and he offered a different desert but it was late I said no, and he didn’t even offer to take it off the check. Since we didn’t even eat it... but when he dropped the check my husband just decided to eat it since we already paid for it. I don’t believe they did any thing wrong. It was just not an above and beyond customer service situation. So that was a bit of a bummer. Otherwise it was a great place and I would definitely recommend it to a friend!","Dined on March 11, 2019",4,5,3,5,The Pink Door,2024-12-11
"The atmosphere was amazing! Made you feel like you were in a different part of the world. The food was outstanding, especially the Ahi Tuna Crudo appetizer. Overall 10/10, definitely would come back here again when in Seattle.","Dined on March 11, 2019",5,5,5,5,The Pink Door,2024-12-11
"Wonderful food
Great service
Beautiful atmosphere","Dined on March 11, 2019",5,5,5,5,The Pink Door,2024-12-11
"Authentic Italian cuisine in an intimate environment. Our drinks were great, service was timely, friendly and efficient. There was good teamwork between the servers too. We were seated upon arrival after arriving about 5 minutes after our reservation time. They acknowledged our anniversary and had a lovely glass of Prosecco brought out. We loved it and plan to come back!","Dined on March 10, 2019",5,5,5,5,The Pink Door,2024-12-11
The food and service was excellent however when I ordered a Coca Cola it came in an extremely dirty glass. I didn't notice until I finished drinking my soda. It became apparent I was drinking out of a nasty glass with black residue on the sides. It made me feel disgusted. I would not go back to this restaurant because they use dirty dishes. Gross!,"Dined on March 10, 2019",5,5,1,5,The Pink Door,2024-12-11
"Super good. Tasty cocktail (Strega Nonna), very nice tuna crudi, creamy torchio pasta with king salmon, and yummy olive cake.","Dined on March 10, 2019",5,5,5,5,The Pink Door,2024-12-11
"Beautiful interiors, wonderful service, and great food. Not too pricey for the value of the food.","Dined on March 10, 2019",5,5,5,5,The Pink Door,2024-12-11
My friend and I had a wonderful dinner and accommodations were great,"Dined on March 9, 2019",5,5,5,5,The Pink Door,2024-12-11
"Our experience at the Pink Door was not what was expected at all.  First of all, I called and was told that there would be entertainment that we could enjoy while dining...that it would be an experience to remember (by the way, this is part of their advertising).  It was not!!  We were going there for a birthday celebration and were seated in the back of the restaurant away from the nightly entertainment.  The food was sub-par and the service was not that great either.   The server did not come over to see if we needed anything else and I had to remind them that it was a birthday celebration.  I was told that they would come to the table and sing along....did not!  I was beyond disappointed with the entire experience and would not recommend this restaurant at all.","Dined on March 9, 2019",1,1,1,1,The Pink Door,2024-12-11
"Pleasantly surprised after opening the door after coming in off of post alley...   and then we had no idea that the restaurant opened up into another room...  great views of the water and the end of pike place market...  great food, service and ambiance...  we both loved the bare brick wall and decor.  We’ll definitely be back for another date night soon.  Highly recommended!","Dined on March 9, 2019",5,5,5,5,The Pink Door,2024-12-11
"The olive oil was amazing! All the dishes were excellent, especially the oysters. Loved the olive oil cake for dessert","Dined on March 9, 2019",5,5,4,5,The Pink Door,2024-12-11
The food and service was great!  Linguini and clams = YUMMY!  Garlic breat too,"Dined on March 9, 2019",5,5,5,5,The Pink Door,2024-12-11
It was absolutely amazing and delicious!,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
"Amazing as usual!
And the newer seating area with a great view of the market and the great wheel just added to an already wonderful visit!
Love it here!","Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
The food is astonishing! The service is pretty good too.,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
The risotto was absolutely outstanding. The best I have ever eaten.,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
Great food and fun place. Whenever I’m in Seattle I’m going back.,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
Fun place and the food was very goodLoved the view of the water!,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
The Pink Door was exquisite as always.  The server was very attentive.  The food was everything I had hoped for.  The cioppino was perfect on a cold day.  My friend had the spicy sausage rigatoni.  The sausage (locally sourced) was delightfully cooked on a wood grill so had a nice smoky flavor.  Looking forward to getting to try their dinner menu soon.,"Dined on March 8, 2019",5,5,5,5,The Pink Door,2024-12-11
Great ambience and live music is awesome. The signature lasagna was decent. Definitely a good date spot!,"Dined on March 7, 2019",5,4,5,5,The Pink Door,2024-12-11
Lovely ambience,"Dined on March 7, 2019",4,5,3,5,The Pink Door,2024-12-11
Great food and amazing atmosphere! Loved everything about this restaurant!,"Dined on March 6, 2019",5,5,5,5,The Pink Door,2024-12-11
Out with friends.,"Dined on March 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"Food was delicious, atmosphere was fantastic and service was extremely friendly and helpful. Highly recommend it!","Dined on March 6, 2019",5,5,5,5,The Pink Door,2024-12-11
"I loved their entrance. The idea that there is no name plate & you have to guess the location from its name ( you have to search for a pink door when you reach the location & that's where you have to enter) is so unique. I am a vegetarian, there are not much vegetarian options there but the ones which are there are just too delicious. The Roasted Garlic & the ARANCINI is something which I had tasted for the first time, the portion is a bit less but its just worth even if you feel you are spending a bit more. In the main course the Lasagna is the best I had till date, it just melts in your mouth. The view of ferris wheel from the restraurent is cherry on the cake. One of the cutest places with a very good food I have ever been.","Dined on March 5, 2019",5,5,5,5,The Pink Door,2024-12-11
"Nous allions là spécialement pour le spectacle de trapèze du lundi soir mais l'unique possibilité pour une réservation était 21h... alors que le spectacle de trapèze finissait à 20h45.....  j'aurais vraiment apprécié que l'heure des show soir indiqué sur Open Table!!!! 
Ce fut une grande déception !!!!
Les employées avaient vraiment l'air fatigué et pressé de finir leur soirée ! Mais le décor est superbe et la nourriture excellente !","Dined on March 5, 2019",5,5,4,5,The Pink Door,2024-12-11
"The food was nice. The service aggressive and annoying. There was an awkward show in the restaurant of a female dancer on a rope - WTF??? 
And yes, it is really overpriced","Dined on March 5, 2019",2,4,2,1,The Pink Door,2024-12-11
"We have been here many times before and keep coming back. The combination of great food, atmosphere, cozy lighting, excellent value for money is quite unique.","Dined on March 5, 2019",5,5,5,5,The Pink Door,2024-12-11
"I had the best Caesar Salad I have ever had.   Also had a whole fish entrée that was done to perfection.  Wine list a little limited but we enjoyed our selection.  Service was very good.  Order the garlic bread, you will not regret it.","Dined on March 5, 2019",5,5,5,5,The Pink Door,2024-12-11
"Great food, excellent service! Would definitely come again next Seattle visit!","Dined on March 5, 2019",5,5,5,5,The Pink Door,2024-12-11
"The new menu is boring. There is nothing that excites the palate. I loved their braised rabbit but that is gone and replaced with a sausage stuffed quail. The pork shank was plated nicely but it is essentially a bone with very little meat paired with a few sample bites of ""this and that"". No thank you. I'll wait to see what the next menu change brings. Hopefully we will be surprised. Otherwise the ambiance of this place is amazing. Good for a date night or anniversary dinner.","Dined on March 4, 2019",3,2,5,4,The Pink Door,2024-12-11
Trapeze artists is awesome,"Dined on March 4, 2019",5,5,5,5,The Pink Door,2024-12-11
Perfect place for a birthday dinner ! This place was one of the most recommended places to eat in Seattle and it did not disappoint. The entertainment was nice and the food was incredible.,"Dined on March 4, 2019",5,5,5,5,The Pink Door,2024-12-11
Delicious food and great service. Best Italian seafood in the city.,"Dined on March 4, 2019",5,5,5,4,The Pink Door,2024-12-11
The trapeze artist was incredibly good and we really enjoyed seeing her perform several times during our evening meal.,"Dined on March 4, 2019",4,4,4,5,The Pink Door,2024-12-11
"OMG me and my husband went to The Pink Door to celebrate his bday and we had the best time! Delicious food from appetizers to deserts. Great music, really nice waitress and beautiful decoration! We simply loved and can not wait to come back in different hour and diff season :)","Dined on March 3, 2019",5,5,5,5,The Pink Door,2024-12-11
It was my second time at this place and me and my friends absolutely enjoyed it. Thank you for the pleasant evening=),"Dined on March 3, 2019",5,5,5,5,The Pink Door,2024-12-11
"Really great experience! Loved the staff! Food was AMAZING! We were visiting Seattle from Sacramento, and I must say the food was delicious! Gorgeous restaurant, will be returning one day!!","Dined on March 3, 2019",5,5,5,5,The Pink Door,2024-12-11
"Incredibly adorable decor, fantastic staff, and delicious food.","Dined on March 2, 2019",5,5,5,5,The Pink Door,2024-12-11
Great ambiance and food was great.  Our server was very attentive to our needs.  Can’t wait to return!,"Dined on March 2, 2019",5,5,5,5,The Pink Door,2024-12-11
Amazing Food & Fabulous Service,"Dined on March 1, 2019",5,5,5,5,The Pink Door,2024-12-11
Perfect spot overlooking the water!,"Dined on March 1, 2019",5,5,4,5,The Pink Door,2024-12-11
"Pink Door is a long time go to for us. This time, food was good, not great. Garlic bread was overly charred. Meatballs could have used a bit less garlic and a bit more fennel. Extra points for helpful server who happily accommodated one guest’s allergies. Space is, as always, dreamy, festive and gorgeous.","Dined on March 1, 2019",4,3,4,5,The Pink Door,2024-12-11
Such a must do when in Seattle.  So fun!  Important to know there is no sign-just a pink door!  That’s part of the ambiance!  Loved this place. Great wine too!,"Dined on March 1, 2019",5,5,5,5,The Pink Door,2024-12-11
"The Pink Door was a unique and lovely dining experience. It first hits you with its special, unique atmosphere and decor. It excites you just to walk in. We got an excellent seat by the window looking out onto the water. Our server was kind and friendly and helped in giving recommendations. The garlic olive oil bread was incredible, my mocktail was unique and refreshing, and the maple creme Brulee was the best I've ever had. Icing on the cake was the sweet sounds of the band playing over the radio and stopping to watch them on the way out.","Dined on February 27, 2019",5,4,5,5,The Pink Door,2024-12-11
We went for our anniversary and our experience was exceptional! Our server was so nice and took wonderful care of us. It was great!,"Dined on February 27, 2019",5,4,5,5,The Pink Door,2024-12-11
Great spot for lunch. I have come with co-workers for special event lunches. Great food an atmosphere.,"Dined on February 27, 2019",5,4,5,5,The Pink Door,2024-12-11
"It was perfect for ending our trip in Seattle. Delicious food, great hospitality, & good wine.","Dined on February 26, 2019",5,5,5,5,The Pink Door,2024-12-11
"Pink Door is my favorite restaurant in Seattle. It continues to be innovative in its Italian offerings (with a Pacific Northwest spin), as well as providing near perfect service. On this visit, we had a late lunch (starting at 2 pm, lasting till 4 pm) that included a delicious mushroom risotto for me and squid-ink black pasta with seafood for my husband. We both loved our dishes. Cocktail and wine selections were great, as were the salads following the main dish. Since it was a late Monday afternoon, the restaurant was very quiet, unhurried, letting us enjoy the fabulous view on a rare sunny February day. Lovely time--great food, great service, great view.","Dined on February 26, 2019",5,5,5,5,The Pink Door,2024-12-11
"Good Seattleite experience of Pacific Northwest food/taste. Courteous service. Very casual, no need to overdressed.  Menu is limited but good choices.","Dined on February 25, 2019",4,4,5,4,The Pink Door,2024-12-11
The food was terrible as was the service. the music was loud and then low but whoever was controlling the music either had a hearing problem or didn't know how to keep the volume on a steady level.,"Dined on February 24, 2019",1,1,1,3,The Pink Door,2024-12-11
"The ambiance was very special. The lighting and decor was very intimate. The view of the sound and the lighted Ferris Wheel was amazing. We were celebrating my mom’s birthday, and while the service was good in general, I was surprised that they did not do anything or offer to do something in celebration of the birthday. The food was excellent and everything we tried was amazing. The roasted garlic was very addictive, the beet and arugula salad is a must try. The pink door lasagna was very tasty and the pappardelle al Ragù Bolognese was out of this world. The grilled fish of the day was well seasoned and cooked perfectly, and the presentation was really appealing to the eye. The seasoned fries with the fried rosemary and aioli was the best I had anywhere  
We enjoyed our dinner at the Pink Door and will definitely come back","Dined on February 23, 2019",5,5,5,5,The Pink Door,2024-12-11
"My go to restaurant for special dates with my partner, friends, and clients. I book a month ahead and am lucky to find a table. Elise is my gal for lunch and dinner is a free for all. Their patio is second to none for a rose wine and a relaxed dining experience.","Dined on February 23, 2019",5,5,5,5,The Pink Door,2024-12-11
It was stunning and the food was phenomenal,"Dined on February 22, 2019",5,5,5,5,The Pink Door,2024-12-11
"Celebrated our anniversary at The Pink Door with great food, service and a view. Would definitely recommend this restaurant to anyone looking for an excellent meal that won’t break the bank.","Dined on February 21, 2019",5,5,5,5,The Pink Door,2024-12-11
"Lively place, very good food. The service varies; sometimes very good, other times stuffy and inattentive.","Dined on February 21, 2019",4,4,3,4,The Pink Door,2024-12-11
"Loved our waiter, Andrew! He was patient, polite, and served us well!!!","Dined on February 21, 2019",5,5,5,5,The Pink Door,2024-12-11
I have loved the pink door for more than 30 years now!,"Dined on February 21, 2019",5,5,5,5,The Pink Door,2024-12-11
"The restaurant is beautiful and overlooks the waterfront where we were sitting. Ambiance is great, low noise level even when it was full. Food was amazing. Prices very reasonable for high class atmosphere and taste. Workers were a little underdressed and looked unprofessional for “smart casual” dress code they require of the patrons. Would come again and again.","Dined on February 20, 2019",5,5,5,5,The Pink Door,2024-12-11
Anniversary,"Dined on February 20, 2019",5,5,5,5,The Pink Door,2024-12-11
"This is my third time being to The Pink Door and it felt just as special and amazing as the very first time. As soon as you enter the atmosphere is extremely welcoming and laid-back, the waitresses and greeters and even Cooks are extremely nice welcoming and make you feel that they're there to give you the best experience possible. The food is beyond amazing and worth every penny, I would definitely recommend The Pink Door to anyone and everyone that I talked to or meet.","Dined on February 19, 2019",5,5,5,5,The Pink Door,2024-12-11
"Fantastic!! The food, the service, the ambiance - we loved it all. I haven't had a seafood & pasta dinner that delightful in ages. The lasagna is superb (and has been on the menu for 37 years according to our waiter), and the fish of the day was cooked to perfection and adorned with the perfect amount of seasonal veggies. Oh, and THE BREAD! Just get it.","Dined on February 19, 2019",5,5,5,5,The Pink Door,2024-12-11
Kate and Alexandria were great! The food was amazing and the artist was so fun to watch. Best date night in Seattle ever!!,"Dined on February 19, 2019",5,5,5,5,The Pink Door,2024-12-11
"My mom is visiting for the first time and I wanted to take her somewhere special. Loved the ambiance of the restaurant, the view and the staff was very nice. We ordered a lasagna which was really good but the linguini and clams dish we ordered was mediocre at best. For $18-$20 a dish it wasnt breath taking. Not sure I would go again but the location and ambiance were really good.","Dined on February 19, 2019",3,3,4,4,The Pink Door,2024-12-11
