review_content,date,overall_rating,food,service,ambiance,restaurant,timestamp
Phenomenal. Exceeded expectations. Great food and service. Good vibe and night. 👍,"Dined on December 1, 2023",5,5,5,5,the-pink-door,2023-12-01
The perfect service and Seattle old world ambiance combined with absolutely delicious Italian dishes made for the best night to celebrate!  Such a Seattle treasure!,"Dined on December 1, 2023",5,5,5,5,the-pink-door,2023-12-01
"We love visiting the Pink Door. It's lively, so cozy in the winter and love the patio in the warmer months, and the food is always delicious.","Dined on November 30, 2023",5,5,5,5,the-pink-door,2023-11-30
Always a must for any special occasion! The BEST in the city,"Dined on November 30, 2023",5,5,5,5,the-pink-door,2023-11-30
"I go to this restaurant once a month and used to love it. The lasagna portion is getting smaller each time, which is disappointing for a $24 protein free lasagna. I had lunch a week ago and the tables didn’t even have a paper or table cloth anymore. Food and service are good but I wish the ambience would match the prices.","Dined on November 30, 2023",4,4,3,3,the-pink-door,2023-11-30
"Excellent overall service was personal and attentive and food delicious! 
Our waitress was very helpful pleasant and the service was great! 
The ambience interesting and the overall effect was charming ! 
We have been there several times always a treat!
Read more","Dined on November 30, 2023",5,5,5,5,the-pink-door,2023-11-30
"What a delightful lunch! Great service, excellent food. First the antipasto plate was perfectly executed, superb blanched green beans especially, and the Prosecco by the glass was fine. My Hawaiian fish was good but nothing like black cod which the waitress said, more like halibut. My wife had a hamburger, I think, very good.  Had not been in many years but will return soon!
Read more","Dined on November 30, 2023",5,5,5,5,the-pink-door,2023-11-30
"The squid ink pasta and cioppino was excellent.  The bagno caldo with raw vegetables was not good, but we told the waiter who graciously comped it.  The atmosphere was great and service was impeccable.  Love this place.","Dined on November 30, 2023",5,4,5,5,the-pink-door,2023-11-30
Took my girlfriend here for our anniversary. The server immediately congratulated us. They were very educated on the food and provided excellent service and recommendations,"Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
"Having stood the test of time for over four decades, this restaurant boasts an impressive 42-year history, ensuring a rich dining experience steeped in tradition. The ambiance strikes a perfect balance of elegance and comfort, complementing its prime location. An intriguing aspect is their selection of off-menu items, which adds an exclusive touch to the dining experience. Overall, it's a remarkable establishment that consistently delivers quality and sophistication.
Read more","Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
The food was incredible the bread on the appetizer menu was so good. Everyone was very kind and helpful. The ambience was lovely. Get the lasagna :D,"Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
"I took my husband out for a late lunch for his birthday, and our server was Krista. We had the best experience, and Krista was a fantastic server and host of the pink door! I cannot recommend this place enough and it is always so fun to be a tourist in your own city. Five stars, no notes!","Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
The food was amazing and our waitress was outstanding. I'd definitely eat here again.,"Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
Excellent experience. Great for business meetings,"Dined on November 29, 2023",5,5,5,5,the-pink-door,2023-11-29
Love the food and the quality is amazing. Love the service as well. Everything was perfect,"Dined on November 26, 2023",5,5,5,5,the-pink-door,2023-11-26
"Truly a blessing that we got a reservation on a Saturday night! I've been coming here for 30++ years, it is consistently magical & delicious, but harder to get a reservation these days, since the word is out!  Eric our server was excellent, on top of everything. The Caesar salad is perfection and I used to make them at tableside, I know a good ceaser, definitely one of the best I've had in Seattle!  Missed out on the dessert, we ran out of time...  Hopefully next time!  Love you Pink Door, thank you!
Read more","Dined on November 26, 2023",5,5,5,5,the-pink-door,2023-11-26
"Was such a cool experience. A must eat in Seattle. We went to some of the Pike Place restaurants and this is by far the best. Cool secret entrance type place with a vibey but classy amibience and critically, incredible food.","Dined on November 26, 2023",5,5,5,5,the-pink-door,2023-11-26
"Trendy place, yet they continue to live up to their reputation... Excellent food and service...","Dined on November 26, 2023",5,5,5,5,the-pink-door,2023-11-26
"My partner’s parents who are visiting from Chicago for Thanksgiving’s always wanted to dine at Pink Door, so I made a reservation for six people a month ahead to secure our spots.  We had a lovely lunch.  Foods, ambience, service were all excellent.  They really liked the way the restaurant was tucked in the alley, and they felt they were going into a rabbit hole.  The whole experience was lovely.
Read more","Dined on November 26, 2023",5,5,5,5,the-pink-door,2023-11-26
This was such an amazing date night experience. The food was absolutely fantastic. We will come back the next time we visit Seattle!,"Dined on November 25, 2023",5,5,5,5,the-pink-door,2023-11-25
"The Pink Door has unique & charming ambiance, excellent food, and Cecile, our server, was helpful with questions and there when we needed her. We had the  broccolini- charred deliciousness, Caesar salad-crip, not overdressed; & oysters- surprisingly bright & tasty, for the table. Our mains were grilled lamb, juicy, perfectly done; cioppino, packed with seafood, slightly spicy; and pasta with meatballs, loved the sauce & pasta, but meatballs were kind of bland. Bread was comped and an excellent bottle of wine, made it a perfect occasion with 4 satisfied guests.
Read more","Dined on November 25, 2023",5,5,5,5,the-pink-door,2023-11-25
"Alway a favorite, delicious food, professional staff. We come every time we're in Seattle.","Dined on November 25, 2023",5,5,5,5,the-pink-door,2023-11-25
"First time going there. We went for my birthday and we loved it! Our waitress was very knowledgeable and seemed to really love her job. She took care of us very well. The food was amazing, the desert, the ambiance, everything was better than I had hoped. Super cool to see a whole restaurant behind a small pink door!","Dined on November 23, 2023",5,5,5,5,the-pink-door,2023-11-23
"The Pink Door lived up to their reputation as the best restaurant in Seattle. The service was fabulous and the food exceeded expectations.
We loved everything!","Dined on November 23, 2023",5,5,5,5,the-pink-door,2023-11-23
"Our highly anticipated visit to The Pink Door exceeded expectations. The venue is fabulous, the food was delicious and the service very welcoming and wonderful. An incredible and memorable dining experience. We can't wait to return!","Dined on November 23, 2023",5,5,5,5,the-pink-door,2023-11-23
"Wonderful hosts and ambiance. Interesting restaurant - very fun.  The halibut and linguine and clams were excellent.  Weakest link was the appetizers. Oysters tasted like sea water - not in a good way. Ahi crudo unfortunately had some white muscly pieces - ahi should melt in your mouth and not be chewy; other ingredients saved the dish. Server was nice. We would eat here again.
Read more","Dined on November 22, 2023",4,4,3,5,the-pink-door,2023-11-22
5 star service! Great food and an old but charming building.,"Dined on November 22, 2023",5,5,5,5,the-pink-door,2023-11-22
"Cute overall.
Menu covers the basics. 
If you are booking a table and hope to watch the live show, make sure to let them know. Front room is where the sows are. The back room has a nice view of the sound.
Read more","Dined on November 22, 2023",4,4,3,4,the-pink-door,2023-11-22
"Our server Stephanie was fantastic. She was nice, very professional and informative. Thank you, Stephanie for taking good care of us and making our experience at The Pink Door a pleasant one.","Dined on November 22, 2023",5,5,5,5,the-pink-door,2023-11-22
Amazing food! Amazing ambiance! Amazing service! The best place to enjoy!,"Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
We enjoyed the food and the Saturday night event!,"Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
Delicious!! Great service! Wonderful drinks!! Bolognese was amazing!!,"Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
"The Pink Door is my favorite restaurant in Seattle so far. Granted, I live in the East Side and don’t get into the city nearly enough, but it’s a treat to go to this restaurant for special occasions. The food is phenomenal, service genuinely friendly and impeccable, and the ambience/locale is as quirky, tasteful, and fun as Seattle gets in my book. Much love for this restaurant!","Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
This has always been a favorite.  awesome restaurant,"Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
"Delicious food, excellent service, cozy waterfront atmosphere. Definitely make a reservation.","Dined on November 19, 2023",5,5,5,5,the-pink-door,2023-11-19
"Good atmosphere and service. More veggie options always appreciated.

Mushroom pasta was a bit too salty.","Dined on November 18, 2023",4,4,5,5,the-pink-door,2023-11-18
"I’ve been to the Pink Door several times and this was not my favorite visit. I have been times when the food was amazing - this time it was okay. I should probably have stuck to Pink Door specialities, like the lasagna, but I ordered the special (braised beef cheeks with risotto) and it was underwhelming. The server was delightful, the restaurant was busy and noisy, and our 4 top was out in the middle of the room which lead to a less than perfect experience for conversation, etc.
Read more","Dined on November 18, 2023",4,4,5,4,the-pink-door,2023-11-18
"Great atmosphere, wonderful food, and beautiful sea views! Service was fine … Wait staff could learn a few tips on how to be more personable, genuine, and friendly. I almost felt, at times, as if we were imposing.","Dined on November 18, 2023",4,5,3,5,the-pink-door,2023-11-18
"Everything was exquisite - from the front door, the service staff and the food. Everyone should experience this cuisine. It was all crafted to perfection.","Dined on November 18, 2023",5,5,5,5,the-pink-door,2023-11-18
Love everything about this restaurant! The food and atmosphere was amazing. The restaurant was so cute and service was great! It was a wonderful experience. I highly recommend. ❤️,"Dined on November 18, 2023",5,5,5,5,the-pink-door,2023-11-18
Loved it. Always have the best experience. Hope to go back on our next visit.,"Dined on November 16, 2023",5,5,5,5,the-pink-door,2023-11-16
"As always, everything was excellent!  It will not disappoint!  We had a fun evening with great food & service!","Dined on November 16, 2023",5,5,5,5,the-pink-door,2023-11-16
"Great atmosphere, beautiful view, excellent service and exceptional food!","Dined on November 16, 2023",5,5,5,5,the-pink-door,2023-11-16
"I am the fifth time to go to the pink door, I like the food and feel here. Only the first time the serviced is too rudely and no any help for me to order food, the other four times is very good. Of course, I haven’t see the first services lady again.","Dined on November 16, 2023",5,5,5,4,the-pink-door,2023-11-16
The food was delicious (caesar and pappardelle). Service was professional and friendly. It’s such a unique place. Highly recommended.,"Dined on November 16, 2023",5,5,5,5,the-pink-door,2023-11-16
A wonderful dining experience. The staff are very attentive. This is fine dining in a more casual atmosphere. The food is exceptional. It's easy to understand why this is one of the top-rated restaurants in Seattle.,"Dined on November 15, 2023",5,5,5,5,the-pink-door,2023-11-15
"Best place ever!!! Food, service and ambiance top notch.","Dined on November 15, 2023",5,5,5,5,the-pink-door,2023-11-15
It was a fairytale as I got to know my friend better. Also we got the best spot to sit because the sunshine on her face was making it glow so y’all clutched up,"Dined on November 15, 2023",5,5,5,5,the-pink-door,2023-11-15
"Hadn’t been to the Pink Door in years… it was as lovely as I remembered and looking forward to a return. Great food, excellent service, and a beautiful setting.","Dined on November 12, 2023",5,5,5,5,the-pink-door,2023-11-12
"When they led me to my table,  it rocked. I was looking for my server, maybe 5 seconds when a someone came over,read my mind, opened a drawer and put a stabilizer under the leg. I had said nothing.  Service only got better from there. I never waited or wanted for anything. My dinner was perfection","Dined on November 12, 2023",5,5,5,5,the-pink-door,2023-11-12
"The place is extremely over hyped and over rated. The food was not good, the hostess didn’t greet anyone, only asked how many in the party. Also, very small menu. Never again, would not recommend.","Dined on November 12, 2023",1,1,4,1,the-pink-door,2023-11-12
We thoroughly enjoyed every bite of the four dishes we ordered: antipasti plate; cioppino; lasagna; and broccolini. Received great service from Greta. Try to get a table in the back dining room for wonderful views.,"Dined on November 12, 2023",5,5,5,5,the-pink-door,2023-11-12
"Fabulous every time.  Good food,  good atmosphere.","Dined on November 12, 2023",5,5,5,5,the-pink-door,2023-11-12
Always excellent and we get our favorite table most of the time!,"Dined on November 12, 2023",5,5,5,5,the-pink-door,2023-11-12
"Great venue, service and food for a birthday dinner as a couple.","Dined on November 11, 2023",5,5,5,5,the-pink-door,2023-11-11
"Great spot for a date or to take someone from out of town! We try to go a few times a year, I love their bolognese.","Dined on November 11, 2023",5,5,5,5,the-pink-door,2023-11-11
Pink Door never disappoints 🌺 Our go to spot for celebrations.,"Dined on November 11, 2023",5,5,5,5,the-pink-door,2023-11-11
Good birthday dates. Make sure you book reservations for a night with live entertainment.,"Dined on November 10, 2023",5,5,5,5,the-pink-door,2023-11-10
The lasagna is not to be missed.  Great service and atmosphere whether you are in the dining room or the lounge with the live band.  Always on our Seattle itinerary.,"Dined on November 10, 2023",5,5,5,5,the-pink-door,2023-11-10
"Great experience! Quality everywhere through the roof, appreciated the attentive but none overbearing service on a special occasion. Loved the food, will be back!","Dined on November 10, 2023",5,5,4,5,the-pink-door,2023-11-10
"As always, just the best!  And that room is magical as the sun goes down!","Dined on November 10, 2023",5,5,5,5,the-pink-door,2023-11-10
We stopped in for drinks & an antipasto plate to share. Great hospitality & setting. The food was good & drinks were too. Overall a great experience.,"Dined on November 10, 2023",5,4,4,5,the-pink-door,2023-11-10
Food and service is always stellar. Elyse is our absolute favorite waitress. We always look forward to seeing her.,"Dined on November 10, 2023",4,5,5,5,the-pink-door,2023-11-10
"Always an amazing culinary experience at the Pink Door when visiting Seattle.  There is always a line to get in before it even opens which is a clue to how wonderful this restaurant is in every way.  Food, service, ambience spectacular","Dined on November 10, 2023",5,5,5,5,the-pink-door,2023-11-10
"We’ve been coming to the Pink Door since ‘81, and have never had a bad experience.  This time was no exception.  All aspects were absolutely amazing!","Dined on November 9, 2023",5,5,5,5,the-pink-door,2023-11-09
"We had an attentive waiter who didn’t hover, delicious dinner, and good friends-could not have been better. It was a little loud, but we probably contributed to the noise level ourselves.","Dined on November 9, 2023",5,5,5,4,the-pink-door,2023-11-09
Fantastic food - phenomenal service!  Can’t say enough positive comments about Pink Door.,"Dined on November 9, 2023",5,5,5,5,the-pink-door,2023-11-09
Worth coming back a second time with a reservation.,"Dined on November 9, 2023",5,5,5,5,the-pink-door,2023-11-09
"Another incredible experience at The Pink Door.  The food is still top notch and always seasonally fresh!  Great service, too.","Dined on November 8, 2023",5,5,5,5,the-pink-door,2023-11-08
"Went for my grandsons 10 year old birthday and had a fabulous experience! Excellent food, fabulous service, lovely ambience!","Dined on November 8, 2023",5,5,5,5,the-pink-door,2023-11-08
Our server really rushed us the entire time. We only were there for an hour and we both felt like she wanted us to pay the check and leave. I’ve been to this restaurant many times before and never felt this sort of pressure.,"Dined on November 8, 2023",3,5,1,5,the-pink-door,2023-11-08
"Great food, service & view!  Highly recommend to all but plan ahead and make reservations well in advance as its super popular.","Dined on November 8, 2023",5,5,5,5,the-pink-door,2023-11-08
"My entree selection, autumn risotto, seemed to be a mashed vegetable with diced pumpkin and, I was told, roasted radicchio which looked like burned mushrooms and tasted so bitter that I had that bitter taste lingering in my mouth for the rest of the evening. I am Italian and my expectation was a dish of rice with autumn vegetables. I saw no rice. The server was kind and subtracted the entree from the total bill.
Read more","Dined on November 5, 2023",3,3,4,4,the-pink-door,2023-11-05
When we went to check in for our reservation for my birthday dinner somehow I had put in the wrong date and the staff still seated us with a smile on their faces it made me cry. I thought we would be out of luck but they made our night more than special. We will be back on our next visit to Seattle. Thumbs up to The Pink Door .,"Dined on November 5, 2023",5,5,5,5,the-pink-door,2023-11-05
Great food and awesome service! I would come back again!,"Dined on November 5, 2023",5,5,5,5,the-pink-door,2023-11-05
An excellent restaurant. The meal was perfect from start to finish. The server and other staff were very attentive and had wonderful sense of the next need as a diner. I would highly recommend this restaurant to anyone and be prepared to make a reservation as soon as possible!,"Dined on November 5, 2023",5,5,5,5,the-pink-door,2023-11-05
Room with a view of Elliott Bay!  Service was outstanding!   Drinks awesome!  Food fab!,"Dined on November 4, 2023",5,5,5,5,the-pink-door,2023-11-04
Classic Italian food in a great atmosphere.  Service is professional and friendly.,"Dined on November 3, 2023",5,5,5,5,the-pink-door,2023-11-03
Great food and wonderful service.  Definitely would go back.,"Dined on November 3, 2023",5,5,5,5,the-pink-door,2023-11-03
A popular luncheon spot in the Market. Efficient and cordial service. Seasonal food was terrific.,"Dined on November 2, 2023",5,5,5,5,the-pink-door,2023-11-02
Nice restaurant with nice views of the water. Food was ok and expensive.,"Dined on November 2, 2023",3,3,3,4,the-pink-door,2023-11-02
"Me and my Wife went here for our honeymoon and it was amazing. The restaurant is beautiful and all the staff was very nice and did great. It may be a tad bit more expensive than your average restaurant but their food is amazing for not a giant price tag. I recommend the Pink door for anyone looking for a special occasion or even just to treat yourself and maybe some friends!
Read more","Dined on November 1, 2023",5,5,5,5,the-pink-door,2023-11-01
Our waitress Christine was wonderful! I love the staff in costumes 😊🎃🎉for my Halloween birthday!,"Dined on November 1, 2023",5,5,5,5,the-pink-door,2023-11-01
"I believe the owner wears ‘pink’ pants. He manages the place perfectly, waiters/waitresses are friendly, and the food is just SUPERB!!!!","Dined on October 31, 2023",5,5,5,5,the-pink-door,2023-10-31
"Server was inattentive and disinterested - didn’t check on us, never asked how our food was. The food is usually amazing, but this time the garlic bread was unusually dry and the BUCATINI ALL’ AMATRICIANA was really terrible. If the server had come back to check in and offered I would have gladly sent it back for a different tried and true dish. In the end she must have sensed I didn’t like it because when it came time to box up our food she said “do you even want this?” when she picked up my barely touched dish. Was also my friend’s birthday which we put in the reservation and that wasn’t even acknowledged until a passing remark as we were getting up to leave.
Read more","Dined on October 29, 2023",2,1,1,5,the-pink-door,2023-10-29
"The food was very good, and the restaurant itself is really cute. The service was okay, I feel like everything just took a very, very long time. Worth a visit, but I don’t know if I would come back. I feel like the food is pretty expensive for the quality of service you’re getting.","Dined on October 29, 2023",3,4,3,3,the-pink-door,2023-10-29
"We were fortunate enough to arrive in time to see the performer on the silks…what an incredible introduction to the restaurant!
The food was outstanding and the ambiance is warm and eclectic.
Our waiter was excellent.
Highly recommended.
Read more","Dined on October 29, 2023",5,5,5,5,the-pink-door,2023-10-29
We had the BEST TIME once again! The food and service is amazing. Can’t wait to return,"Dined on October 29, 2023",5,5,5,5,the-pink-door,2023-10-29
"The Pink Door never disappoints and has the best ambiance in Seattle.  Great food, decor, views, service, the whole package.","Dined on October 29, 2023",5,5,5,5,the-pink-door,2023-10-29
"Absolutely incredible. Enjoyed this amazing restaurant, the ambiance and great service.","Dined on October 29, 2023",5,5,5,5,the-pink-door,2023-10-29
As always the service and food excellent! It’s an official visit when come from Puerto Rico to Washington.,"Dined on October 29, 2023",5,5,5,5,the-pink-door,2023-10-29
"A little overpriced and somewhat loud but enjoyed the food and the ambiance, service was terrific, would definitely eat here again.","Dined on October 29, 2023",5,5,5,4,the-pink-door,2023-10-29
"Loved our visit. I was going to get a spot next to the entertainment but alas I must have booked the wrong seating area.
Nevertheless the entire place has a great ambience.
A little loud since there is nowhere for the sound to go, but tolerable for my sensitive ears.

Food is really good, I did need to add some salt.

My partner has celiac disease (can't have gluten at all, not even something that touched gluten).
The server was knowledgeable both about celiac (didn't need to be explained) as well as extremely familiar with the menu items and what they contain.

I've been to other restaurants in Seattle in the same price range and the whole experience at Pink Door was much better.
Read more","Dined on October 28, 2023",5,4,5,5,the-pink-door,2023-10-28
The service and ambience was phenomena! Probably some of the best lasagna I've ever had.,"Dined on October 28, 2023",5,5,5,5,the-pink-door,2023-10-28
Service was excellent. Food delicious!  We were seated at the bottom section where the view is great and airy lighted space!,"Dined on October 28, 2023",5,5,5,5,the-pink-door,2023-10-28
"It was a feast for all the senses!  Lasagna and clam linguini were wonderful, bagna cauda was amazing.  Had a reading after dinner with Kince that was a perfect end to the evening.  Highly recommend","Dined on October 27, 2023",5,5,5,5,the-pink-door,2023-10-27
First time I've eaten at The Pink Door in over 30 years and it was even better than I remember.,"Dined on October 27, 2023",5,5,5,5,the-pink-door,2023-10-27
The food was amazingggggg! The service is impeccable. Will definitely come back before going back home,"Dined on October 27, 2023",5,5,5,5,the-pink-door,2023-10-27
Pink Door is always a good choice. Have eaten here multiple times. Everyone I bring loves it. The food and service is always on point.,"Dined on October 27, 2023",5,5,5,5,the-pink-door,2023-10-27
Truly enjoyable time. Great view and food. Wonderful service.,"Dined on October 26, 2023",5,5,5,5,the-pink-door,2023-10-26
"My girlfriend and I LOVE The Pink Door! We always come here every time we visit Seattle. This occasion happened to be for our 5-year anniversary. The hosts were so great, and they seated us at a nicely elevated table with a romantic candelabra. We were also lucky enough to see the aerialist performances during our meal, which made it even more exciting!

I cannot forget to mention the food. We had a nice Caesar salad, with the fish of the day (halibut filet and butternut squash purée on a bed of vegetables), the vegetable lasagna (to die for), and a side of grilled broccolini (extra charred but still soft enough to perfection). We cleaned our plates with great satisfaction and did not feel overly stuffed at the end.

Everything was absolutely perfect, and our date night was one that we will remember for the rest of our lives!
Read more","Dined on October 25, 2023",5,5,5,5,the-pink-door,2023-10-25
The pink door is a historic restaurant with gorgeous views of Elliot Bay which surrounds you with a classically decorated restaurant fit for a nice cozy meal of delicious food!!! I strongly suggest ordering the pumpkin bread pudding…OMG 🤯one of the best  desserts I’ve had this year!!!,"Dined on October 25, 2023",5,4,5,5,the-pink-door,2023-10-25
"It was our first time in a long time to have dinner at Pink Door. Love the new space-and Eric our server was the best. The food is very good- not over seasoned- salad dressed just right. We had oysters, the burrata, cioppino, a pasta and the green salad. Too full for dessert, my husband had a cappuccino that was excellent.

Overall, the food was good- the service and atmosphere were excellent.
Read more","Dined on October 22, 2023",4,4,5,5,the-pink-door,2023-10-22
"Great evening at Pink Door! We were seated immediately & our server was exceptional. He checked on us regularly & made sure we knew when the show was happening in back dining area so we could go watch. Super fun atmosphere.
Food was all really good too. Our groups shared Caesar salads, bucatini, rigatoni, clams & mussels and the spicy sausage with polenta. Our favorite was the bucatini! Very reasonable pricing.
Fun, iconic Seattle dinner spot!
Read more","Dined on October 22, 2023",5,4,5,5,the-pink-door,2023-10-22
This experience was awesome. Food was delicious and Quick!,"Dined on October 22, 2023",5,5,5,5,the-pink-door,2023-10-22
"The Pink Door never disappoints.  There is a reason reservations get booked immediately!  We came in for a late lunch/dinner and has great food from beginning to end.  Our server was fantastic! I’ve probably been coming here for over 15 years at least. And I don’t even live in Seattle but whenever I come up, I always come to The pink Door.  There’s something about the ambience of the restaurant, with a little bit quirkiness.
Read more","Dined on October 22, 2023",5,5,5,5,the-pink-door,2023-10-22
"The Pink Door is amazing.  I was in town for a large conference and talked it up to my friends.  We were able to get a last minute lunch reservation, and it did not disappoint.  We got appetizers, entrees, and dessert.  No one rushed us, and it was a 2 hour lunch!  The lasagna is their classic must order.  Someone got halibut that was PNW fresh.  Ciopppino was excellent.  Seasonal dessert of pumpkin bread pudding was also outstanding.  Even the guy who doesn’t like pumpkin said it was good.  If you’re heading to Seattle, this is a can’t miss, make a reservation 4 weeks in advance spot!
Read more","Dined on October 22, 2023",5,5,5,5,the-pink-door,2023-10-22
Great time with out of towners. Lovely place close to pike with a great view.,"Dined on October 21, 2023",5,4,5,5,the-pink-door,2023-10-21
"If you know you're coming to Pike Place Market and you want amazing food, BOOK NOW! Definitely worth it. We were sat by the window that had gorgeous view of the water, boats, and the sun setting. The pastas and cioppino were delicious. You can taste the quality and freshness of the ingredients. 100% worth it for any occassion.","Dined on October 21, 2023",5,5,5,5,the-pink-door,2023-10-21
"Our server, Elise, was truly exceptional! The ambiance was superb! We had such a great time! I’m so glad we finally got reservations! Worth the wait! We’ll be back!","Dined on October 21, 2023",5,4,5,5,the-pink-door,2023-10-21
Absolutely delicious! Loved the atmosphere and food even more. Would definitely go every time I am in town.,"Dined on October 21, 2023",5,5,5,5,the-pink-door,2023-10-21
"Great service/friendly staff, good food, good natural light and view. Cool location and concept overall.","Dined on October 21, 2023",5,4,4,4,the-pink-door,2023-10-21
"The autumn risotto was incredible, and the desserts absolutely divine.","Dined on October 20, 2023",5,5,5,5,the-pink-door,2023-10-20
My husband and I enjoyed our pasta and halibut. Both delicious and not over priced. No dessert but they sounded incredible. May go back today just to try the dessert! Wonderful service as well.,"Dined on October 20, 2023",5,4,5,5,the-pink-door,2023-10-20
"Wow and wow again.

Fun atmosphere, delicious food, and my server Carter really made the meal.

Her recommendations were perfect and despite how busy things were, she did a great job making sure I had everything I needed.

I’m looking forward to coming back.
Read more","Dined on October 20, 2023",5,5,5,5,the-pink-door,2023-10-20
Amazing view food and service. Couldn’t ask for more! Definitely a must in Seattle.,"Dined on October 20, 2023",5,4,5,4,the-pink-door,2023-10-20
"Fantastic experience start to finish. The meatballs are wonderful, Caesar salad was divine, and that autumn risotto with butternut squash was to live for. Their pumpkin bread pudding (and I don’t even like bread pudding) was killer. Such a beautiful establishment, service was on point (thanks Greta!) and food was absolutely worth the hype.","Dined on October 19, 2023",5,5,5,5,the-pink-door,2023-10-19
"Amazing food , best service we had  all trip ryan m. Was our server super knowledgeable  and friendly","Dined on October 19, 2023",5,5,5,5,the-pink-door,2023-10-19
"Halibut hazelnut special was one of the most tasteful, flavorful dishes I’ve had. And had to travel all the way from Boston to discover this not so hidden gem.","Dined on October 19, 2023",5,5,5,5,the-pink-door,2023-10-19
Excellent restaurant near Pike Place Market. The food was delicious and was high quality. Someone was always nearby to refill our water glasses. The waitress was extremely friendly and was always nearby to ask if we needed anything. Highly recommend to anyone who is looking for something unique.,"Dined on October 19, 2023",5,5,5,5,the-pink-door,2023-10-19
"Amazing food and atmosphere. The aerial show was amazing, would have liked to get a short video but I understand why they don’t want everyone’s phones out. Very glad we went","Dined on October 18, 2023",5,5,5,5,the-pink-door,2023-10-18
Phenomenal meal from start to finish ! Highly recommend the arancini and lasagna,"Dined on October 18, 2023",5,5,5,5,the-pink-door,2023-10-18
"Busy venue, excellent food. Was seated next to ocean view windows which was a plus. Everything was very reasonably priced and delicious. Would recommend and return next time we are in SEA. Perfect evening ❤️","Dined on October 18, 2023",5,5,5,5,the-pink-door,2023-10-18
Always outstanding! An exceptional dining experience every time!,"Dined on October 18, 2023",5,5,5,5,the-pink-door,2023-10-18
"Great ambiance, very good food and excellent service.  PD has lots of energy and as always a wonderful place to have a meal","Dined on October 18, 2023",5,5,5,5,the-pink-door,2023-10-18
"Terrific location, lovely service and fantastic food","Dined on October 18, 2023",4,4,5,4,the-pink-door,2023-10-18
"Our sever & food was awesome! The only complaint I have is I booked for standard seating assuming it wouldn’t have been front row seats of a dancer with her legs coming near our head & bright lights facing our table. She was a good dancer, but I would of preferred if the hostess asked if that table would have been okay.","Dined on October 15, 2023",3,4,4,2,the-pink-door,2023-10-15
Lasagna was great. The whole experience was wonderful. For a wonderful evening we highly recommend it.,"Dined on October 15, 2023",5,5,5,5,the-pink-door,2023-10-15
Great place - must visit meal if you are in Seattle !,"Dined on October 15, 2023",5,5,5,4,the-pink-door,2023-10-15
"The quality, presentation and taste of the food was better than most places we’ve tried. We had the halibut, vegetarian lasagna and pappardelle pasta. Portions are small but definitely delicious and full of flavor. You must have the herbed fries, they’re sinfully good. A hidden gem inside an alley. Look for a peach door and enter the staircase to the check in area.","Dined on October 15, 2023",4,5,4,5,the-pink-door,2023-10-15
Wonderful birthday lunch! Surprised by our view of the water and the wheel. Food was delicious.. we were even 15 minutes late for our reservation and they were very accommodating.,"Dined on October 15, 2023",5,5,4,5,the-pink-door,2023-10-15
The food and service is wonderful.  Definitely recommend the lasagna and the branzino.  Right near the market.  Great Seattle experience.,"Dined on October 15, 2023",5,5,5,5,the-pink-door,2023-10-15
Absolutely fabulous! We were in Seattle for few days and could only get 11:30 am reservations. It was soo great. Food was amazing..wine delicious service great.,"Dined on October 14, 2023",5,5,5,5,the-pink-door,2023-10-14
"Amazing food
Amazing service 
Amazing place
Amazing
Read more","Dined on October 14, 2023",5,5,5,5,the-pink-door,2023-10-14
"Everything was amazing at this restaurant! From the apps (rice balls and antipasto plate), meals (Bolognese, chicken, seafood bowl, and halibut) were superb!","Dined on October 14, 2023",5,5,5,5,the-pink-door,2023-10-14
"the food was wonderful. Beet salad, fab, big serving, sharable. 
Wild mushroom pasta and lasagna were very nice and the roasted butternut risotto was wonderful as well.","Dined on October 14, 2023",5,5,5,5,the-pink-door,2023-10-14
"Vibe: 4/5
Drinks: 4/5
Appetizer: 4/5
Pasta: 3/5

It didn't really lift up to the hype. Will pass.
Read more","Dined on October 7, 2023",3,3,2,4,the-pink-door,2023-10-07
Fabulous as always! And our waiter Ryan was  excellent!,"Dined on October 7, 2023",5,5,5,5,the-pink-door,2023-10-07
"Everything about the Pink Door was incredible. The ambiance, the service, the food, and the location. We had early reservations and they were completely booked for the evening. Despite that we never felt rushed or that they were in a hurry to get us to leave. Their marinara sauce is the best thing I have ever put in my mouth. Our waiter told us it was an old recipe and something made in house. I wish we could have seen or heard the entertainment, but our reservations were too early. It was an amazing experience and I’m so glad we went.
Read more","Dined on October 7, 2023",5,5,5,5,the-pink-door,2023-10-07
